"playerID","tmID","year","off_win_share","def_win_share","win_share","tot_reb_percent","usage_percent","val_over_rep_player","plus_minus","player_eff_rating"
"curryde01","CHH",1988,0.4,0.5,0.9,7.1,29.5,0.1,-1.4,18.3
"dailequ01","LAC",1988,1.1,1,2,6.3,27.7,-0.3,-2.8,16.3
"dantlad01","DET",1988,4,1.3,5.3,6.9,22.7,1.3,1.7,18.2
"dantlad01","DAL",1988,1.5,0.6,2.1,7.8,26.3,0.1,-1.6,16.4
"daughbr01","CLE",1988,5,4.6,9.6,14.4,22.2,3.3,2.6,18.5
"davisbr01","DAL",1988,1.8,1,2.7,4.3,16.3,0,-2,13.3
"davisch02","CHI",1988,0.1,0.4,0.5,12.1,17.6,-0.4,-4.6,10.3
"davisma01","PHO",1988,0,0,0,7.6,33.3,0,-16.8,5.9
"davisma01","MIL",1988,0.4,0.3,0.7,8.3,20.4,0.1,-0.5,15.3
"daviswa03","DEN",1988,2.1,1.4,3.5,4.2,26.7,-0.2,-2.5,16.7
"dawkida01","DET",1988,0,0,0,8.2,27.6,-0.1,-8.9,8.2
"dawkijo01","SAS",1988,0.2,0.8,1,5.1,20.1,-0.2,-2.7,13.4
"delnevi01","SAC",1988,1.5,1,2.5,5.9,16.4,0.1,-1.8,12.7
"dembofe01","DET",1988,-0.2,0.1,-0.1,17.6,30.9,-0.1,-8.8,7.8
"donalja01","DAL",1988,2.1,2.3,4.4,18,11.8,0.7,-0.4,14.2
"dreilgr01","IND",1988,0.1,0.2,0.4,12.9,15.2,-0.2,-3.5,8.1
"drexlcl01","POR",1988,8.8,3.8,12.6,10.9,27.2,7.2,7.3,23.6
"duckwke01","POR",1988,2.5,2.3,4.8,12.9,22.4,-1.1,-3.7,13.9
"dudlech02","CLE",1988,-0.7,0.8,0.1,16.3,20.2,-0.5,-5.6,8.7
"dumarjo01","DET",1988,4.8,2.2,7,4,21.6,1.9,1.1,16.8
"dunlemi01","MIL",1988,0,0,0,0,16.6,0,0.1,17.7
"dunntr01","PHO",1988,0.3,0.3,0.6,9.9,5.7,0.2,0.9,7
"eacklle01","WSB",1988,1.4,0.8,2.1,6.7,27.8,-0.4,-3,15.2
"eatonma01","UTA",1988,0,6.5,6.6,16.1,9.2,3.7,3,10.6
"edwarja01","DET",1988,1.3,1.5,2.8,10.4,19.8,-0.1,-2.4,11.6
"edwarke01","MIA",1988,-2.3,2.2,-0.2,6.3,24.8,-0.1,-2.1,12.6
"ehlocr01","CLE",1988,1.5,3.1,4.6,8.9,15.7,2,2.3,13.7
"ellisda01","SEA",1988,9.2,1.6,10.8,6,26.6,3.3,2.1,19.7
"englewa01","DEN",1988,0,0.1,0,16.5,27.9,0,-5.1,12.4
"englial01","DEN",1988,5.1,1.7,6.8,5.6,28.8,1.3,-0.2,19
"ewingpa01","NYK",1988,6.2,4.7,10.9,14.2,23.6,4.9,4.7,22.1
"farmeji01","UTA",1988,-0.1,0.5,0.4,7.4,19.1,-0.2,-3.9,8.4
"feitlda01","WSB",1988,-0.4,0.8,0.4,13.3,17.4,-0.6,-4.8,8.7
"ferrero01","POR",1988,-0.3,0,-0.2,20.8,31.2,-0.2,-24,-7.6
"ferredu01","ATL",1988,0.2,0.2,0.4,9.7,20.1,-0.1,-3.7,12
"flemive01","IND",1988,4.6,1.1,5.6,6.7,18.7,1.8,0.8,15.8
"floydsl01","HOU",1988,4.4,3.3,7.7,5.9,18.5,2.5,1.5,16.4
"frankte01","GSW",1988,-0.2,0.3,0.1,12.5,22,-0.2,-5.1,9.4
"fredean01","IND",1988,0,0.2,0.2,9.2,23.2,-0.1,-3.3,11.9
"gaineco01","NJN",1988,0.1,0.2,0.2,3.1,11.1,-0.4,-6.2,9.1
"gamblke01","BOS",1988,0.7,0.2,1,6.4,19.9,0,-1.6,15.8
"garlawi01","GSW",1988,1.9,2.6,4.5,6.2,19.5,1.4,0,14.7
"garrito01","LAC",1988,0.5,0.9,1.4,5.6,14,-0.4,-3.1,11
"gattike01","PHO",1988,0,0,0,5.9,8.3,0,-10.6,-2.8
"gillebe01","SAC",1988,-0.1,0.1,0,14.7,16.7,-0.1,-7.9,5
"gilliar01","PHO",1988,2.3,2.7,5.1,13.6,22.7,-0.1,-2.1,15.7
"gminsmi01","PHI",1988,4.8,2.2,7,15.7,21.9,1.2,-0.2,18.5
"gondrgr01","LAC",1988,0,0.2,0.2,7.9,20.9,-0.1,-3.6,11.8
"grahaor01","GSW",1988,0,0,0,25,23.7,-0.1,-16.4,6.7
"grandro01","BOS",1988,0.3,0.3,0.6,10,16.8,-0.1,-2.7,10.1
"grantga01","LAC",1988,-2,1.6,-0.4,6.6,23.8,0,-2.1,14.1
"grantha01","WSB",1988,0.9,0.9,1.7,7.5,14.9,0.1,-1.7,10.6
"grantho01","CHI",1988,3.3,3.1,6.4,14,15.2,2.2,1.1,13.8
"grayst01","IND",1988,0.2,0.7,0.9,17.3,12.2,-0.3,-3.4,9.1
"graysy01","MIA",1988,-0.4,1.1,0.7,13.2,18.9,0,-2.1,11.2
"grayeje01","MIL",1988,0,0.2,0.2,10.1,20.9,0,-1.6,12.6
"greenac01","LAL",1988,5.8,3.5,9.4,16.4,17,2.7,2.2,17.8
"greenri01","CHH",1988,-0.1,0.1,0,3.4,18.4,-0.4,-6.1,12
"greenri01","MIL",1988,0.7,0.5,1.2,5.3,14.4,0,-1.7,14.9
"greensi02","NYK",1988,0.4,1.5,2,17.2,18.9,-0.1,-2.4,12.6
"greenda01","SAS",1988,0.5,1,1.4,14.3,14.8,0.1,-1.8,11.3
"greenda01","DEN",1988,0,0.8,0.8,17.2,16.8,0,-1.8,12.7
"griffda01","UTA",1988,0.2,3.7,3.9,7.7,22.5,0.7,-0.9,12.3
"gudmupe01","SAS",1988,-0.2,0.1,-0.1,12.6,19.3,-0.1,-9.6,2.7
"haleyja01","CHI",1988,0,0.3,0.4,14.2,18.4,-0.3,-6,9.9
"hansebo01","UTA",1988,0.2,1.5,1.7,7.4,16.5,0.3,-0.9,9.7
"hanzlbi01","DEN",1988,0,0.6,0.7,6.8,13.2,-0.3,-3.8,8.6
"harpede01","DAL",1988,5.2,2.8,8,4.2,21.2,3.6,2.8,18.3
"harpero01","CLE",1988,5.1,5.1,10.2,8.1,23.4,5.2,5.2,19.8
"harrist01","DET",1988,0,0,0,16.1,29.9,0,-10.6,18.3
"hastisc01","MIA",1988,0.4,1.1,1.5,10.8,14.9,-0.3,-3.2,9.4
"hawkihe01","PHI",1988,2.7,1.3,4,4.9,20.3,1.5,0.3,14.2
"hendege01","PHI",1988,0.8,0.3,1.1,3.9,20.1,-0.2,-2.6,12.1
"higgiro01","GSW",1988,4.4,1.5,5.9,10,16.2,1.2,0.5,15.5
"hinsoro01","NJN",1988,2.4,2,4.4,11.4,22.2,-0.4,-2.6,14.7
"hodgecr01","PHO",1988,0,0.1,0.1,2.9,18.4,0,-4,9.5
"hodgecr01","CHI",1988,2.1,0.8,2.8,4.4,18.1,0.5,-0.2,14.9
"holtomi01","CHH",1988,0.9,0.4,1.3,3.4,16.6,-0.9,-4.1,12.3
"hoppeda01","CHH",1988,1.7,0.9,2.6,15,14.2,0,-1.9,11.8
"hopsode01","NJN",1988,0.6,1.2,1.7,7.2,24.1,0,-1.9,13.8
"horfoti01","MIL",1988,-0.4,0.1,-0.3,11.4,25.7,-0.3,-12,3.6
"hornaje01","PHO",1988,4.9,2.8,7.7,5.7,17.2,3.3,3.2,16.3
"hubbaph01","CLE",1988,0.1,0.3,0.4,11.8,18.5,-0.1,-4,11.7
"hugheed01","DEN",1988,0.1,0.3,0.4,4.4,13.7,0,-1.6,11.4
"humphja01","MIL",1988,2.4,2.5,4.9,4.9,17.6,1.9,1.3,14.6
"iavarma01","UTA",1988,-0.5,1.1,0.6,9.2,12.4,-0.4,-3.9,5.3
"jacksma01","NYK",1988,4.8,2.5,7.2,7.7,21.3,3.3,3.3,18.3
"jacksmi02","SAC",1988,0,0,0,3.1,16.9,-0.1,-7.3,6.7
"johnsav01","SEA",1988,0,0.3,0.3,4.6,14.8,-0.1,-3.9,10.8
"johnsbu01","HOU",1988,1.5,2.1,3.6,8.4,14.9,1.1,0.5,11.4
"johnsde01","BOS",1988,1,1.5,2.5,4.7,16.2,0,-2,11.5
"johnsed03","PHO",1988,4.6,1.9,6.5,8,28.3,1.7,1.3,19.4
"johnsfr01","HOU",1988,-0.3,1,0.6,4.9,17.8,-0.6,-4.7,10.4
"johnske02","PHO",1988,8.6,3.5,12.2,5.7,21.2,4.5,3.5,20.5
"johnsma02","LAL",1988,12.1,4,16.1,11.7,24.3,8.2,9.3,26.9
"johnsst03","POR",1988,0.5,1.3,1.7,13.2,21.2,-0.3,-2.8,12.4
"johnsvi01","DET",1988,3.4,2.4,5.9,7,25.1,1.8,1.5,17.3
"jonesan01","CHI",1988,0,0,0,7.1,11.1,0,-4.6,6.4
"jonesan01","DAL",1988,0.1,0.2,0.3,8.4,24.5,0.1,0.1,16.8
"jonesbi01","NJN",1988,0.3,0.3,0.6,8.5,18.5,0.1,-1.3,13.9
"jonesca01","POR",1988,-0.6,1.5,0.8,12.7,8.8,-0.1,-2.4,6.8
"jonesch01","WSB",1988,0.1,1.5,1.6,12.2,6.1,0.7,0.4,7.4
"jonesch02","WSB",1988,0.1,1.5,1.6,12.2,6.1,0.7,0.4,7.4
"jonesch01","WSB",1988,0.3,0.6,0.9,14.8,9.9,0.1,-1.4,10.7
"jonesch02","WSB",1988,0.3,0.6,0.9,14.8,9.9,0.1,-1.4,10.7
"jonessh01","SAS",1988,-0.1,0.1,0,9.6,15.9,-0.1,-6.8,6.8
"jonessh01","GSW",1988,0,0,0.1,7.7,17.5,0,11,27.3
"jonessh01","PHI",1988,0,0.3,0.3,9.2,17.8,-0.3,-4,10.6
"jordami01","CHI",1988,14.6,5.2,19.8,11.6,32.1,12,12.6,31.1
"kemptti01","CHH",1988,0.2,0.9,1,12.5,16.7,-0.1,-2.3,10.4
"kerrst01","PHO",1988,0.2,0.2,0.4,5.8,14.1,0.1,-0.4,12.7
"kerseje01","POR",1988,3.5,3.3,6.8,12.6,20.8,3,2.4,16.6
"keysra01","CLE",1988,-0.2,0.5,0.3,9.5,26.4,-0.3,-5.5,11.5
"kingal01","SAS",1988,-0.7,0.7,0,9.7,20.7,-0.6,-5.1,9.4
"kingbe01","WSB",1988,3.3,1.7,4.9,8.2,28.1,1.4,0.2,17.7
"kitegr01","LAC",1988,-0.7,0.7,0,13.9,9.8,-0.4,-4,6.4
"kitegr01","CHH",1988,0,0.2,0.1,13.8,8.9,-0.1,-3.3,6.1
"kleinjo01","SAC",1988,-0.7,0.8,0.1,14.2,18.4,-1,-6.1,8.8
"kleinjo01","BOS",1988,0.4,0.5,0.9,15.8,16.2,0.1,-1.3,12.2
"kofoeba01","UTA",1988,-0.3,0.2,0,3.5,12.2,-0.1,-5,3.7
"koncajo01","ATL",1988,1.3,2.5,3.7,16.1,10.1,1.5,1.8,12
"krystla01","MIL",1988,3.1,3.2,6.3,14.3,17.9,1.3,0,14.2
"laimbbi01","DET",1988,4,5,9,16.6,18.2,3.4,3,16.6
"lampje01","LAL",1988,-0.3,0.2,-0.1,10.8,20.5,-0.2,-6.5,6.8
"laneje01","DEN",1988,-0.6,0.7,0.1,18.7,24.7,-0.2,-3.5,12.3
"langan01","PHO",1988,0.4,0.9,1.4,14.9,12.9,0.2,-0.3,11.6
"leaveal01","HOU",1988,-0.8,0.7,-0.1,4.6,17.7,-0.6,-6,7.7
"leckner01","UTA",1988,0.1,1.4,1.5,14.2,18.4,-0.5,-4.7,9.7
"leeke01","NJN",1988,-0.2,1,0.8,17.1,16.7,-0.4,-3.7,10.8
"lesji01","UTA",1988,-0.8,1.1,0.3,6.2,13.7,-0.8,-5.8,7.9
"leverfa01","DEN",1988,5.1,4.2,9.2,12.4,21.3,5.3,5.7,20.6
"levincl01","ATL",1988,2.7,2.8,5.5,12.4,14.1,2.2,2,13.4
"lewisra01","CHH",1988,-0.1,0.1,0,10,19.8,-0.2,-4.4,10.8
"lewisre01","BOS",1988,4.4,2.4,6.9,8.1,24.1,2.2,1.3,17.6
"listeal01","SEA",1988,1.3,2.3,3.7,16.9,16.3,0.7,-0.6,13.7
"lockro01","LAC",1988,-0.3,0.1,-0.2,15.5,18.5,-0.2,-9.4,5.3
"lohaubr01","BOS",1988,-0.3,0.6,0.4,11,19.1,-0.3,-3.5,10
"lohaubr01","SAC",1988,0,0.5,0.5,12.9,23.2,-0.3,-4.8,14
"longgr01","MIA",1988,2,2.7,4.6,12.6,17.9,1.8,0.9,13.7
"longjo01","IND",1988,-0.3,0.3,0,4.8,21.5,-0.7,-5.5,9.7
"longjo01","DET",1988,0.1,0.1,0.2,4.1,15.4,-0.1,-5.2,8.2
"lowesi01","CHH",1988,0.3,0.2,0.5,7.5,6.4,-0.1,-4,13.7
"lucasjo01","SEA",1988,1.1,0.8,1.9,5.2,18.9,0.1,-1.7,16.6
"mahorri01","DET",1988,1.5,3.1,4.6,15.6,13.3,1.3,0.9,12.1
"majerda01","PHO",1988,0.9,1.7,2.5,8.2,15.7,1.1,1.2,11.3
"malonje01","WSB",1988,3.2,0.9,4.1,4,28.6,-0.3,-2.6,16.7
"malonka01","UTA",1988,8.6,6.6,15.2,15.1,30.4,6.5,6.1,24.4
"malonmo01","ATL",1988,6.8,3.9,10.7,18.1,23.4,3,2.1,21.2
"mannida01","LAC",1988,0,0.7,0.7,9.6,20.6,0.4,-0.5,13.4
"mannipa01","DET",1988,0,0,0.1,12.1,6.1,0,0,14.4
"mannipa01","ATL",1988,-0.1,0,-0.1,6.1,20.4,0,-6.8,1.9
"maxweve01","SAS",1988,0.1,1.4,1.5,5.4,20.9,-0.7,-3.3,12.1
"mccorti01","HOU",1988,0.6,1.4,2,11.2,15.2,-0.4,-3.3,9.3
"mccraro01","SAC",1988,1.1,1.8,2.9,11.3,16.8,1.2,0,13.1
"mcdanxa01","SEA",1988,3.5,1.8,5.3,10.2,29.8,0.3,-1.5,18.6
"mcdonbe01","GSW",1988,0.2,0.1,0.3,5.8,10.5,0,-2.1,12
"mcgeemi01","NJN",1988,1.2,1.1,2.3,5.2,22.3,0.4,-1.2,13.2
"mchalke01","BOS",1988,8.1,1.9,10.1,12.7,23.7,3,2.1,20.3
"mckeyde01","SEA",1988,5,2.3,7.4,9.3,18.8,3,2.2,15.5
"mcmilna01","SEA",1988,1.7,2.7,4.4,9.3,13.3,2.4,2.1,14.5
"mcnamma01","LAL",1988,0.4,0.3,0.7,17.5,15.9,-0.2,-4.2,11.2
"millere01","IND",1988,5.2,1.3,6.5,6.4,18.5,2.8,2.3,15.7
"mitchto01","MIA",1988,-0.2,0.3,0.1,8.2,18.2,-0.2,-4.5,8.8
"mitchto01","SAS",1988,-0.2,0,-0.2,5,17.4,-0.1,-14.9,-4.8
"mokespa01","MIL",1988,-0.1,1.1,1,15.7,13.3,0.1,-1.7,8.2
"moncrsi01","MIL",1988,3.5,1.6,5,6.2,19,1.4,1.5,16.4
"morrich01","NJN",1988,0.8,2,2.8,10.5,23.6,1.4,0.7,15
"mortori01","IND",1988,0,0,0,0,19,0,-9.4,12.9
"mullich01","GSW",1988,7.5,3.1,10.6,7.8,26.6,4.4,3.7,21.9
"myerspe01","PHI",1988,0,0,0,14,18.5,0,-3.3,11.9
"myerspe01","NYK",1988,0.2,0.2,0.5,5.6,16.7,0,-1.6,12.5
"nancela01","CLE",1988,5.7,4.7,10.3,13,19.9,3.8,4,19.9
"nattca01","DEN",1988,0.1,0.2,0.3,14.1,17,-0.1,-5.4,12.1
"nattca01","SAS",1988,-0.1,0.1,0,9.5,22.3,-0.2,-7.3,9.3
"nealcr01","POR",1988,-0.2,0.1,-0.1,3.8,12.1,-0.2,-7.4,4.3
"nealcr01","MIA",1988,-0.4,0.2,-0.2,3,16.4,-0.6,-8.9,7.9
"nealyed01","CHI",1988,0.1,0.1,0.2,14.1,4.1,0,-1.2,7.3
"nealyed01","PHO",1988,-0.1,0.2,0.1,17.8,9.2,-0.1,-3.7,5.3
"nevitch01","HOU",1988,-0.4,0.5,0.1,15.2,16.1,-0.2,-5.6,8.1
"newmajo01","NYK",1988,4.9,1.8,6.7,4.9,21,1.8,1.1,15.3
"nixonno01","LAC",1988,-0.6,0.3,-0.4,3.2,15.5,-1.9,-7.8,9.8
"normake01","LAC",1988,1.9,2.1,4,11.8,20.8,2,0.7,15.4
"oaklech01","NYK",1988,2.5,3.3,5.7,18.4,17.8,2.3,1.5,14.8
"olajuha01","HOU",1988,4.6,7.8,12.4,19.8,28.2,5.6,5.4,25.2
"ortizjo01","UTA",1988,-0.5,0.5,-0.1,9.8,23.8,-0.4,-6.5,8.1
"parisro01","BOS",1988,6.9,3.6,10.5,20.1,20.9,4.5,4.2,21.6
"paxsoji02","BOS",1988,0.7,0.5,1.3,3.7,20,-0.6,-4,11.5
"paxsojo01","CHI",1988,2.3,1,3.3,3.1,14.8,-0.6,-3.4,12
"perduwi01","CHI",1988,-0.3,0.2,-0.1,13.7,21,-0.3,-7.2,7.2
"perkisa01","DAL",1988,3.3,3.1,6.4,13.3,18.8,1.8,0.5,15.3
"perryti01","PHO",1988,0.6,0.8,1.4,11.4,17.2,0.2,-0.6,14.4
"persoch01","IND",1988,1.4,1.7,3,9.5,26.3,1.5,-0.1,15.2
"peterji01","SAC",1988,-1.1,1.8,0.6,13.6,20.6,-0.6,-3.4,11.4
"piercri01","MIL",1988,5,1.7,6.7,5.5,25.2,1.5,0.8,18.6
"pincked01","SAC",1988,2.2,1.4,3.6,12.1,19.2,0.9,0.7,17
"pincked01","BOS",1988,1.8,0.7,2.5,12.5,16.6,0.9,3,17.7
"pippesc01","CHI",1988,0.7,3.3,4,10.7,21.3,2.1,1.4,14.9
"polynol01","SEA",1988,0.6,0.9,1.5,13.8,12.6,0.2,-1.2,10.3
"popsoda01","LAC",1988,-0.1,0,-0.1,12.6,18.5,-0.1,-7,8.1
"popsoda01","MIA",1988,-0.1,0,-0.1,16.2,21.3,-0.1,-9.2,3.4
"portete01","POR",1988,6.5,2.6,9.2,6.4,19.1,3.3,2.2,17.7
"presspa01","MIL",1988,2.1,2.7,4.8,7,17.9,2.3,2.2,15
"pressdo01","WSB",1988,-0.2,0.1,-0.1,7.1,15,-0.1,-7.3,5.9
"pressdo01","CHI",1988,0,0,0,3.4,15.1,0,-13.5,1
"pressha01","SAC",1988,2.7,2.1,4.8,11.5,19.1,2.7,2.7,15.7
"pricema01","CLE",1988,8,3.3,11.3,4.7,21,3.8,3.5,20.6
"rambiku01","CHH",1988,2.6,2.3,4.8,17.4,16.2,2.7,2.8,16.1
"rasmubl01","DEN",1988,0.4,1.3,1.8,11.3,19.4,-0.9,-4.7,11.6
"reidro01","CHH",1988,-0.8,0.7,-0.1,7.8,26.8,-1.2,-4.2,12.2
"reynoje01","SEA",1988,0.8,0.8,1.6,7.6,26.4,0.2,-0.8,17.6
"richmmi01","GSW",1988,3.6,1.9,5.6,8.6,26.2,1.3,-0.2,17.2
"rivasra01","BOS",1988,-0.1,0.1,0,15.1,23.3,-0.1,-7.1,9.3
"riverda01","LAL",1988,-0.5,0.5,0,5.4,18.9,-0.4,-5.4,9.8
"riverdo01","ATL",1988,5.4,3.2,8.5,6.3,18.2,4.3,4.9,18.4
"roberfr01","MIL",1988,0.7,1.3,2,9.7,15.1,0.1,-1.7,10.6
"roberal01","SAS",1988,1.3,3.1,4.4,9.2,22.2,3.3,3.8,17.2
"robincl01","PHI",1988,0,0.3,0.3,10.1,24,0,-2.3,14.1
"rodmade01","DET",1988,4.1,3.9,8.1,19.8,14.1,3.8,4.7,16.3
"rollitr01","CLE",1988,-0.1,1,1,13.4,12.3,-0.1,-3,8.8
"rosero01","LAC",1988,0,0,0,35.6,13.1,0,-20.8,5
"rothsc01","UTA",1988,-0.2,0.1,0,6.2,21,-0.1,-5.4,4.6
"rothsc01","SAS",1988,-0.2,0.3,0.1,6.6,17.5,-0.4,-5.8,8.2
"rowinji01","DET",1988,0,0,0,14.1,20.1,0,-12,17.1
"rowinji01","PHI",1988,0,0,0,24,17.1,0,-12.1,18.8
"rowsobr01","CHH",1988,1.2,0.3,1.5,14.7,17.1,0.2,-0.8,15.7
"sallejo01","DET",1988,1.1,2.3,3.5,13,15.2,1.5,2,12.4
"sampsra01","GSW",1988,-0.3,1.4,1.1,14.1,17.3,-0.1,-2.4,11.4
"sandemi01","CLE",1988,0,3.1,3.1,8.2,18.1,0.3,-1.5,10.5
"schayda01","DEN",1988,3.2,2.4,5.6,13.4,18.8,0.7,-0.6,15.4
"schoeru01","SEA",1988,0.4,0.9,1.3,11.9,21.7,-0.1,-2.3,12.1
"schrede01","DAL",1988,1,0.8,1.7,10.8,20,0.3,-0.7,13.8
"schrede01","IND",1988,1.9,0.7,2.6,12.6,19.8,0.9,1.6,16.5
"scottby01","LAL",1988,4.1,2.6,6.8,6.5,23.1,2.2,1.3,16.6
"seikaro01","MIA",1988,-2.7,2.2,-0.5,15.7,22.8,-1.8,-5.7,10.8
"sellebr01","CHI",1988,1.3,1.4,2.6,7.6,14.7,0,-2.1,10.6
"shackch01","NJN",1988,0.2,0.6,0.8,17.6,18.1,-0.1,-3,13.9
"shaskjo01","MIA",1988,1.2,0.7,1.9,13.8,15.8,-0.6,-4.5,12.7
"shawbr01","BOS",1988,0.5,1.7,2.2,9.4,16.8,0.9,-0.4,12.2
"shortpu01","HOU",1988,0,1.4,1.4,8.4,20.5,-0.1,-2.5,11.4
"sichtje01","POR",1988,0,0.2,0.2,4,13.1,-0.3,-5,8.8
"sikmaja01","MIL",1988,4.5,3.7,8.1,13.9,17.8,3.7,3.6,15.8
"skilesc01","IND",1988,0.5,0.8,1.3,5.3,18.2,-0.7,-3.7,12.5
"smartke01","SAS",1988,0,0,0,4.6,15.8,0,-14.5,0
"smithch01","LAC",1988,2.4,1.6,4,11.5,21.8,0.4,-1.2,15.6
"smithde02","SAC",1988,-0.4,0.4,0,7.2,24.7,-0.4,-4.6,11.3
"smithde02","PHI",1988,0.6,0.3,0.9,6.9,18.2,0.1,-1.2,12
"smithke01","SAC",1988,2.8,1.3,4.1,3.9,20.7,0.2,-1.7,14.3
"smithla01","GSW",1988,1.4,2.3,3.7,17.2,10.6,1.2,0.6,11.9
"smithot01","GSW",1988,0.7,1.8,2.5,10.3,22.3,0.2,-1.4,14.8
"smitsri01","IND",1988,2.4,1.9,4.3,13.6,20.3,0.8,-0.4,15.6
"smrekmi01","SAS",1988,-0.3,0.7,0.4,11.4,14.6,-0.4,-4.6,9
"sparrro01","MIA",1988,0,1.6,1.6,4.6,19.2,-0.6,-2.9,11.7
"starkjo01","GSW",1988,-0.4,0.3,0,6.5,22.4,-0.2,-4.5,10.3
"stephev01","IND",1988,-0.6,0.1,-0.4,6.1,22.2,-0.3,-7.3,6.4
"steppbr01","POR",1988,0.4,0.2,0.6,7.1,16.9,0,-2.7,12
"stockjo01","UTA",1988,9.8,5.8,15.6,4.3,19.1,5.5,4.8,22.9
"stricro02","NYK",1988,2.2,1.5,3.7,6.5,23.3,0.9,0.5,18
"stroejo01","SAS",1988,0,0,0,0,19.4,0,-25.6,-38.8
"stroejo01","GSW",1988,0,0,0,35,13.3,0,0.4,18.4
"sumptba01","LAC",1988,0,0,0,0,39.4,0,-43.5,-30.2
"sundvjo01","MIA",1988,0.6,0.4,1,3.7,23.9,-1.1,-5.1,12.6
"tarplro01","DAL",1988,1,1.1,2,20.3,24.1,0.4,0.9,22.2
"tayloan01","MIA",1988,-0.1,0.3,0.2,5.2,20.4,-0.2,-3.8,11.1
"teaglte01","GSW",1988,1.7,1.4,3.1,8.4,25.9,-0.1,-2.2,16.7
"theusre01","ATL",1988,3.9,2,5.9,5.2,22.8,1.8,0.8,16.1
"thomais01","DET",1988,3.1,3.9,7,5.3,24.6,3.1,2.2,17.1
"thompbe01","HOU",1988,-0.3,0.3,0,6.8,16.2,-0.2,-4.9,5.5
"thompbi01","MIA",1988,0.6,2.3,2.8,14.1,17.9,1.3,0.3,13.4
"thompla01","SAC",1988,0.1,1.7,1.7,16.5,23.6,-0.3,-2.8,15.6
"thompla01","IND",1988,1.4,1.2,2.6,17.2,16.6,0.7,0.7,15.5
"thompmy01","LAL",1988,2.8,2.4,5.2,13.1,14.9,0.8,-0.3,13.3
"thornbo01","PHI",1988,-0.1,0.2,0.1,11.5,14.8,-0.4,-5.3,6.4
"thorpot01","HOU",1988,4.6,4.1,8.7,13.6,17.7,3.3,2.2,15.4
"threase01","SEA",1988,2.3,1.2,3.4,5.4,19.2,0.8,0.6,16.3
"tisdawa01","IND",1988,2.1,1.1,3.1,13,24.6,0.5,-0.6,17.3
"tisdawa01","SAC",1988,1.8,1,2.8,14.5,22.5,0.4,-0.7,17.8
"tolbera01","ATL",1988,-0.4,0.5,0,14.1,17.3,-0.2,-4,8.3
"tolbeto01","CHH",1988,0.1,0.1,0.1,9.9,15.5,0,-3.4,10
"toneyse01","IND",1988,-0.1,0,-0.1,12.3,34.6,-0.1,-28.8,-14.9
"tripuke01","CHH",1988,2.4,0.9,3.3,6.4,29.8,1.2,0.1,17.7
"tucketr01","NYK",1988,3.2,1.5,4.6,5.4,14.1,1.4,1.1,12.1
"turnean01","MIL",1988,-0.1,0,-0.1,13.3,31.9,0,-16.2,3.6
"turneel01","DEN",1988,0.2,1.9,2.1,8.5,9.6,0.4,-1,7.8
"tylerte01","DAL",1988,0.2,1,1.2,10.9,17.9,-0.4,-3.4,12.3
"upshake01","MIA",1988,-0.2,0.1,-0.1,5.1,22.2,-0.2,-6.2,8.5
"upshake01","BOS",1988,0.1,0.3,0.4,4.4,17.6,-0.2,-3.8,10.9
"valenda01","CLE",1988,0.1,1.5,1.7,5.3,17.7,-0.2,-2.8,11.5
"vandeki01","POR",1988,0.8,0.2,1,4.4,22.3,-0.1,-3,14.6
"vandeki01","NYK",1988,0.8,0.2,1,4,19.8,-0.2,-3.8,13
"vinceja01","DEN",1988,-0.2,0.1,-0.1,9.8,18.9,-0.2,-10,4.7
"vinceja01","SAS",1988,-0.4,0.2,-0.2,9.2,19.6,-0.8,-7.7,7.4
"vincesa01","CHI",1988,1,1.3,2.3,6.4,19.3,-0.4,-3,13.6
"walkeda01","WSB",1988,0.5,3.3,3.7,10.8,14.8,2.5,1.9,13.4
"walkeke01","NYK",1988,1.5,1.2,2.7,11,14.6,0.2,-1.3,11.8
"washipe01","MIA",1988,-0.6,1,0.5,6.5,21.2,-0.1,-2.4,13
"webbsp01","ATL",1988,0.9,1.3,2.2,5.5,13.3,0.1,-1.7,13
"welpch01","PHI",1988,0,0.7,0.7,12.8,14.6,-0.3,-3.3,8.7
"wennibi01","DAL",1988,0,1.2,1.3,14.7,14.7,-0.5,-3.7,8.8
"westma01","PHO",1988,2.2,3.3,5.5,14.5,11.1,2.1,2.1,12.9
"whatlen01","LAC",1988,-0.1,0.1,0,9.5,21.4,0,-3.9,12.1
"wheelcl01","MIA",1988,0.3,0.1,0.4,4.7,14.9,0,-1,16.5
"wheelcl01","POR",1988,0,0.2,0.2,4.9,12.3,0,-1.8,10.3
"whiteer01","UTA",1988,0,0,0,0,21.1,0,-24.7,-24.7
"whiteer01","LAC",1988,0.4,0.1,0.5,8.6,14.9,-0.3,-4.6,10.5
"whiteje01","GSW",1988,0,0,0,6,8,-0.1,-6.8,2.5
"whiteje01","SAS",1988,-0.1,0.5,0.4,12.2,14.6,-0.6,-6.2,7.2
"wileymo01","DAL",1988,-0.2,0.5,0.2,6.4,16.4,-0.1,-2.8,10.3
"wilkido01","ATL",1988,7.5,2.9,10.4,10,29.4,3.5,2.6,21.8
"leedeed01","NYK",1988,-0.2,0.5,0.3,14.1,23.2,-1,-8.7,10.2
